"","X.","Name","Symbol","Market.Cap","Price","Circulating.Supply","Volume..24h.","X..1h","X..24h","X..7d","url","done"
"1412",1412,"BTRN
Biotron","BTRN","?","$0.038576","?
*","$115,663","0.88%","-8.36%","?","https://coinmarketcap.com/currencies/biotron/historical-data/?start=20000101&end=21000101",FALSE
"1413",1413,"XID
Sphre AIR","XID","?","$0.153209","?
*","$107,551","0.66%","2.17%","8.34%","https://coinmarketcap.com/currencies/sphre-air/historical-data/?start=20000101&end=21000101",FALSE
"1414",1414,"HADE
Hade Platform","HADE","?","$0.079612","?
*","$98,899","-10.36%","-24.22%","?","https://coinmarketcap.com/currencies/hade-platform/historical-data/?start=20000101&end=21000101",FALSE
"1415",1415,"PCL
Peculium","PCL","?","$0.007036","?
*","$98,694","2.13%","8.45%","84.59%","https://coinmarketcap.com/currencies/peculium/historical-data/?start=20000101&end=21000101",FALSE
"1416",1416,"HPY
Hyper Pay","HPY","?","$0.022167","?
*","$94,986","-3.01%","1.34%","-4.60%","https://coinmarketcap.com/currencies/hyper-pay/historical-data/?start=20000101&end=21000101",FALSE
"1417",1417,"ASN
Aseancoin","ASN","?","$0.016122","?","$89,682","0.67%","-29.19%","100.63%","https://coinmarketcap.com/currencies/aseancoin/historical-data/?start=20000101&end=21000101",FALSE
"1418",1418,"PXC
Pixie Coin","PXC","?","$0.004303","?
*","$82,715","0.96%","4.65%","8.34%","https://coinmarketcap.com/currencies/pixie-coin/historical-data/?start=20000101&end=21000101",FALSE
"1419",1419,"SBC
StrikeBitClub","SBC","?","$0.004451","?","$63,773","0.66%","0.64%","12.54%","https://coinmarketcap.com/currencies/strikebitclub/historical-data/?start=20000101&end=21000101",FALSE
"1420",1420,"WIN
WCOIN","WIN","?","$0.233310","?

*","$63,569","0.83%","10.17%","78.90%","https://coinmarketcap.com/currencies/wawllet/historical-data/?start=20000101&end=21000101",FALSE
"1421",1421,"XTL
Stellite","XTL","?","$0.001286","?","$56,921","0.66%","-4.15%","-3.34%","https://coinmarketcap.com/currencies/stellite/historical-data/?start=20000101&end=21000101",FALSE
"1422",1422,"SNIP
SnipCoin","SNIP","?","$0.001185","?
*","$51,649","0.80%","1.30%","-5.88%","https://coinmarketcap.com/currencies/snipcoin/historical-data/?start=20000101&end=21000101",FALSE
"1423",1423,"BELA
Bela","BELA","?","$0.147636","?","$50,510","?","2.17%","-17.35%","https://coinmarketcap.com/currencies/belacoin/historical-data/?start=20000101&end=21000101",FALSE
"1424",1424,"BBC
B2Bcoin","BBC","?","$0.039811","?
*","$50,204","-2.00%","0.10%","?","https://coinmarketcap.com/currencies/b2bcoin/historical-data/?start=20000101&end=21000101",FALSE
"1425",1425,"CROP
Cropcoin","CROP","?","$0.351302","?","$49,405","1.47%","-3.03%","-27.22%","https://coinmarketcap.com/currencies/cropcoin/historical-data/?start=20000101&end=21000101",FALSE
"1426",1426,"MINEX
Minex","MINEX","?","$0.017904","?
*","$48,717","2.03%","0.42%","40.90%","https://coinmarketcap.com/currencies/minex/historical-data/?start=20000101&end=21000101",FALSE
"1427",1427,"TDS
TokenDesk","TDS","?","$0.410540","?
*","$47,716","-7.65%","-4.16%","1.39%","https://coinmarketcap.com/currencies/tokendesk/historical-data/?start=20000101&end=21000101",FALSE
"1428",1428,"B2X
SegWit2x","B2X","?","$1.02","?","$45,627","0.94%","-7.42%","-8.59%","https://coinmarketcap.com/currencies/segwit2x/historical-data/?start=20000101&end=21000101",FALSE
"1429",1429,"AVH
Animation Vis...","AVH","?","$0.008074","?
*","$45,176","1.64%","7.27%","-1.21%","https://coinmarketcap.com/currencies/animation-vision-cash/historical-data/?start=20000101&end=21000101",FALSE
"1430",1430,"CFUN
CFun","CFUN","?","$0.011701","?
*","$42,533","-2.66%","5.02%","8.87%","https://coinmarketcap.com/currencies/cfun/historical-data/?start=20000101&end=21000101",FALSE
"1431",1431,"ENT
ENTCash","ENT","?","$0.024763","?
*","$33,248","-0.37%","5.55%","12.62%","https://coinmarketcap.com/currencies/entcash/historical-data/?start=20000101&end=21000101",FALSE
"1432",1432,"BETR
BetterBetting","BETR","?","$0.092534","?
*","$32,007","1.33%","5.64%","?","https://coinmarketcap.com/currencies/betterbetting/historical-data/?start=20000101&end=21000101",FALSE
"1433",1433,"SEN
Consensus","SEN","?","$0.045116","?
*","$26,457","0.96%","18.03%","73.50%","https://coinmarketcap.com/currencies/consensus/historical-data/?start=20000101&end=21000101",FALSE
"1434",1434,"GOD
Bitcoin God","GOD","?","$47.89","?
*","$23,775","-0.35%","-7.78%","-3.89%","https://coinmarketcap.com/currencies/bitcoin-god/historical-data/?start=20000101&end=21000101",FALSE
"1435",1435,"CANDY
Candy","CANDY","?","$0.000412","?
*","$19,934","26.25%","9.15%","20.40%","https://coinmarketcap.com/currencies/candy/historical-data/?start=20000101&end=21000101",FALSE
"1436",1436,"ACES
Aces","ACES","?","$0.000199","?
*","$18,198","55.16%","-28.67%","-61.19%","https://coinmarketcap.com/currencies/aces/historical-data/?start=20000101&end=21000101",FALSE
"1437",1437,"BUBO
Budbo","BUBO","?","$0.047546","?
*","$17,317","-0.37%","-8.08%","-16.25%","https://coinmarketcap.com/currencies/budbo/historical-data/?start=20000101&end=21000101",FALSE
"1438",1438,"ACC
ACChain","ACC","?","$0.235113","?
*","$17,140","0.67%","-23.72%","47.93%","https://coinmarketcap.com/currencies/acchain/historical-data/?start=20000101&end=21000101",FALSE
"1439",1439,"CLUB
ClubCoin","CLUB","?","$0.511441","?
*","$16,081","-3.44%","-3.08%","7.98%","https://coinmarketcap.com/currencies/clubcoin/historical-data/?start=20000101&end=21000101",FALSE
"1440",1440,"MSD
MSD","MSD","?","$0.020160","?
*","$15,388","1.98%","0.61%","-20.22%","https://coinmarketcap.com/currencies/msd/historical-data/?start=20000101&end=21000101",FALSE
"1441",1441,"CEFS
CryptopiaFeeS...","CEFS","?","$1803.27","?
*","$14,411","0.60%","-2.41%","-14.28%","https://coinmarketcap.com/currencies/cryptopiafeeshares/historical-data/?start=20000101&end=21000101",FALSE
"1442",1442,"PHI
PHI Token","PHI","?","$0.305171","?
*","$12,981","-9.76%","2.13%","-26.97%","https://coinmarketcap.com/currencies/phi-token/historical-data/?start=20000101&end=21000101",FALSE
"1443",1443,"ATMOS
Atmos","ATMOS","?","$0.098905","?
*","$12,925","0.66%","20.19%","?","https://coinmarketcap.com/currencies/atmos/historical-data/?start=20000101&end=21000101",FALSE
"1444",1444,"OX
OX Fina","OX","?","$0.000780","?
*","$11,637","0.67%","1.04%","47.67%","https://coinmarketcap.com/currencies/ox-fina/historical-data/?start=20000101&end=21000101",FALSE
"1445",1445,"THS
TechShares","THS","?","$0.427912","?
*","$10,932","1.00%","14.72%","26.94%","https://coinmarketcap.com/currencies/techshares/historical-data/?start=20000101&end=21000101",FALSE
"1446",1446,"XOT
Internet of T...","XOT","?","$732.89","?
*","$10,862","0.66%","-0.40%","-34.77%","https://coinmarketcap.com/currencies/internet-of-things/historical-data/?start=20000101&end=21000101",FALSE
"1447",1447,"ANI
Animecoin","ANI","?","$0.016319","?","$10,536","0.67%","-6.10%","-14.18%","https://coinmarketcap.com/currencies/animecoin/historical-data/?start=20000101&end=21000101",FALSE
"1448",1448,"GCS
GameChain System","GCS","?","$0.006917","?
*","$10,303","-0.85%","4.10%","-19.28%","https://coinmarketcap.com/currencies/gamechain/historical-data/?start=20000101&end=21000101",FALSE
"1449",1449,"VME
VeriME","VME","?","$0.127017","?
*","$10,058","1.00%","-1.00%","?","https://coinmarketcap.com/currencies/verime/historical-data/?start=20000101&end=21000101",FALSE
"1450",1450,"ABC
Alphabit","ABC","?","$58.16","?
*","$10,033","0.69%","2.72%","3.00%","https://coinmarketcap.com/currencies/alphabitcoinfund/historical-data/?start=20000101&end=21000101",FALSE
"1451",1451,"EDT
EtherDelta Token","EDT","?","$0.006422","?
*","$9,243","1.02%","-22.34%","1.81%","https://coinmarketcap.com/currencies/etherdelta-token/historical-data/?start=20000101&end=21000101",FALSE
"1452",1452,"GRMD
GreenMed","GRMD","?","$0.104107","?
*","$9,195","1.60%","-19.19%","-33.65%","https://coinmarketcap.com/currencies/greenmed/historical-data/?start=20000101&end=21000101",FALSE
"1453",1453,"MARX
MarxCoin","MARX","?","$0.005117","?","$9,128","1.15%","-16.14%","49.77%","https://coinmarketcap.com/currencies/marxcoin/historical-data/?start=20000101&end=21000101",FALSE
"1454",1454,"GBG
Golos Gold","GBG","?","$0.094973","?
*","$8,668","2.20%","-1.44%","-3.51%","https://coinmarketcap.com/currencies/golos-gold/historical-data/?start=20000101&end=21000101",FALSE
"1455",1455,"LST
Lendroid Supp...","LST","?","$0.010109","?
*","$8,439","1.00%","2.20%","12.50%","https://coinmarketcap.com/currencies/lendroid-support-token/historical-data/?start=20000101&end=21000101",FALSE
"1456",1456,"EDRC
EDRCoin","EDRC","?","$0.104370","?
*","$7,004","0.65%","-2.01%","-1.69%","https://coinmarketcap.com/currencies/edrcoin/historical-data/?start=20000101&end=21000101",FALSE
"1457",1457,"EMB
EmberCoin","EMB","?","$0.000001","?
*","$6,747","3.29%","23.03%","-1.30%","https://coinmarketcap.com/currencies/embercoin/historical-data/?start=20000101&end=21000101",FALSE
"1458",1458,"TESLA
TeslaCoilCoin","TESLA","?","$1.28","?
*","$6,339","0.66%","?","4.97%","https://coinmarketcap.com/currencies/teslacoilcoin/historical-data/?start=20000101&end=21000101",FALSE
"1459",1459,"BAR
Titanium Bloc...","BAR","?","$0.007756","?
*","$6,255","0.51%","-2.78%","-14.45%","https://coinmarketcap.com/currencies/titanium-blockchain/historical-data/?start=20000101&end=21000101",FALSE
"1460",1460,"BITCF
First Bitcoin...","BITCF","?","$0.173693","?
*","$5,828","0.63%","-2.00%","7.93%","https://coinmarketcap.com/currencies/first-bitcoin-capital/historical-data/?start=20000101&end=21000101",FALSE
"1461",1461,"SJW
SJWCoin","SJW","?","$0.000791","?","$5,549","0.66%","36.09%","33.16%","https://coinmarketcap.com/currencies/sjwcoin/historical-data/?start=20000101&end=21000101",FALSE
"1462",1462,"XSTC
Safe Trade Coin","XSTC","?","$0.001385","?
*","$5,531","0.67%","-11.25%","-42.79%","https://coinmarketcap.com/currencies/safe-trade-coin/historical-data/?start=20000101&end=21000101",FALSE
"1463",1463,"SIC
Swisscoin","SIC","?","$0.000692","?","$5,396","4.95%","10.13%","16.28%","https://coinmarketcap.com/currencies/swisscoin/historical-data/?start=20000101&end=21000101",FALSE
"1464",1464,"MCR
Macro","MCR","?","$0.738795","?
*","$5,360","0.66%","-9.17%","18.51%","https://coinmarketcap.com/currencies/macro1/historical-data/?start=20000101&end=21000101",FALSE
"1465",1465,"PRES
President Trump","PRES","?","$0.016406","?
*","$5,122","0.66%","18.88%","-11.57%","https://coinmarketcap.com/currencies/president-trump/historical-data/?start=20000101&end=21000101",FALSE
"1466",1466,"GARY
President Joh...","GARY","?","$0.080212","?
*","$4,947","0.66%","?","26.93%","https://coinmarketcap.com/currencies/president-johnson/historical-data/?start=20000101&end=21000101",FALSE
"1467",1467,"CLD
Cloud","CLD","?","$0.059556","?
*","$4,817","0.00%","-0.46%","2.67%","https://coinmarketcap.com/currencies/cloud/historical-data/?start=20000101&end=21000101",FALSE
"1468",1468,"HC
Harvest Maste...","HC","?","$0.144571","?","$4,342","9.87%","-10.18%","-0.16%","https://coinmarketcap.com/currencies/harvest-masternode-coin/historical-data/?start=20000101&end=21000101",FALSE
"1469",1469,"WA
WA Space","WA","?","$0.013055","?","$4,107","0.66%","-11.18%","33.41%","https://coinmarketcap.com/currencies/wa-space/historical-data/?start=20000101&end=21000101",FALSE
"1470",1470,"SAK
Sharkcoin","SAK","?","$0.003464","?","$3,755","0.66%","10.59%","32.23%","https://coinmarketcap.com/currencies/sharkcoin/historical-data/?start=20000101&end=21000101",FALSE
"1471",1471,"BSN
Bastonet","BSN","?","$0.001978","?
*","$3,281","0.66%","-17.37%","110.18%","https://coinmarketcap.com/currencies/bastonet/historical-data/?start=20000101&end=21000101",FALSE
"1472",1472,"W3C
W3Coin","W3C","?","$0.000233","?
*","$3,235","0.39%","0.09%","29.98%","https://coinmarketcap.com/currencies/w3coin/historical-data/?start=20000101&end=21000101",FALSE
"1473",1473,"EAG
EA Coin","EAG","?","$0.027431","?","$3,166","1.18%","-2.49%","-4.18%","https://coinmarketcap.com/currencies/ea-coin/historical-data/?start=20000101&end=21000101",FALSE
"1474",1474,"TCOIN
T-coin","TCOIN","?","$0.000198","?","$3,062","0.67%","1.63%","15.03%","https://coinmarketcap.com/currencies/t-coin/historical-data/?start=20000101&end=21000101",FALSE
"1475",1475,"FDZ
Friendz","FDZ","?","$0.027165","?
*","$2,984","1.00%","3.01%","17.27%","https://coinmarketcap.com/currencies/friends/historical-data/?start=20000101&end=21000101",FALSE
"1476",1476,"DON
Donationcoin","DON","?","$0.001385","?","$2,772","0.66%","29.01%","25.28%","https://coinmarketcap.com/currencies/donationcoin/historical-data/?start=20000101&end=21000101",FALSE
"1477",1477,"SLOTH
Slothcoin","SLOTH","?","$0.000007","?","$2,651","-20.04%","-49.18%","-38.12%","https://coinmarketcap.com/currencies/slothcoin/historical-data/?start=20000101&end=21000101",FALSE
"1478",1478,"LEPEN
LePen","LEPEN","?","$0.000198","?
*","$2,510","0.68%","-2.43%","109.22%","https://coinmarketcap.com/currencies/lepen/historical-data/?start=20000101&end=21000101",FALSE
"1479",1479,"INDI
Indicoin","INDI","?","$0.013847","?
*","$2,436","0.66%","-6.18%","30.21%","https://coinmarketcap.com/currencies/indicoin/historical-data/?start=20000101&end=21000101",FALSE
"1480",1480,"SHA
SHACoin","SHA","?","$0.001286","?","$2,412","0.67%","5.65%","11.01%","https://coinmarketcap.com/currencies/shacoin/historical-data/?start=20000101&end=21000101",FALSE
"1481",1481,"RYZ
ANRYZE","RYZ","?","$0.008110","?
*","$2,365","0.66%","11.08%","21.37%","https://coinmarketcap.com/currencies/anryze/historical-data/?start=20000101&end=21000101",FALSE
"1482",1482,"XRY
Royalties","XRY","?","$0.000186","?","$2,354","1.17%","24.09%","33.78%","https://coinmarketcap.com/currencies/royalties/historical-data/?start=20000101&end=21000101",FALSE
"1483",1483,"WSX
WeAreSatoshi","WSX","?","$0.004846","?","$2,292","1.01%","8.27%","22.60%","https://coinmarketcap.com/currencies/wearesatoshi/historical-data/?start=20000101&end=21000101",FALSE
"1484",1484,"UTT
United Trader...","UTT","?","$0.477657","?
*","$2,012","0.91%","8.56%","8.46%","https://coinmarketcap.com/currencies/uttoken/historical-data/?start=20000101&end=21000101",FALSE
"1485",1485,"CME
Cashme","CME","?","$0.000297","?","$1,928","0.67%","52.46%","56.92%","https://coinmarketcap.com/currencies/cashme/historical-data/?start=20000101&end=21000101",FALSE
"1486",1486,"LDCN
LandCoin","LDCN","?","$0.006726","?
*","$1,876","0.66%","15.40%","64.67%","https://coinmarketcap.com/currencies/landcoin/historical-data/?start=20000101&end=21000101",FALSE
"1487",1487,"TER
TerraNova","TER","?","$9.76","?","$1,856","2.82%","-2.25%","4.87%","https://coinmarketcap.com/currencies/terranova/historical-data/?start=20000101&end=21000101",FALSE
"1488",1488,"UNRC
UniversalRoya...","UNRC","?","$0.000786","?
*","$1,787","0.34%","16.48%","93.37%","https://coinmarketcap.com/currencies/universalroyalcoin/historical-data/?start=20000101&end=21000101",FALSE
"1489",1489,"BT2
BT2 [CST]","BT2","?","$39.56","?
*","$1,723","0.67%","6.64%","-12.43%","https://coinmarketcap.com/currencies/bt2-cst/historical-data/?start=20000101&end=21000101",FALSE
"1490",1490,"MCI
Musiconomi","MCI","?","$0.055684","?
*","$1,673","0.67%","-4.69%","22.07%","https://coinmarketcap.com/currencies/musiconomi/historical-data/?start=20000101&end=21000101",FALSE
"1491",1491,"QBT
Cubits","QBT","?","$0.003956","?","$1,585","0.66%","-9.68%","-0.05%","https://coinmarketcap.com/currencies/cubits/historical-data/?start=20000101&end=21000101",FALSE
"1492",1492,"HDLB
HODL Bucks","HDLB","?","$0.068838","?
*","$1,445","0.66%","-3.36%","-7.13%","https://coinmarketcap.com/currencies/hodl-bucks/historical-data/?start=20000101&end=21000101",FALSE
"1493",1493,"SONO
SONO","SONO","?","$0.820916","?","$1,398","0.66%","40.53%","11.34%","https://coinmarketcap.com/currencies/altcommunity-coin/historical-data/?start=20000101&end=21000101",FALSE
"1494",1494,"ERA
ERA","ERA","?","$0.057516","?","$1,281","0.82%","-0.19%","-20.01%","https://coinmarketcap.com/currencies/blakestar/historical-data/?start=20000101&end=21000101",FALSE
"1495",1495,"ZBC
Zilbercoin","ZBC","?","$0.034974","?
*","$1,268","0.45%","3.88%","-8.25%","https://coinmarketcap.com/currencies/zilbercoin/historical-data/?start=20000101&end=21000101",FALSE
"1496",1496,"SPK
Sparks","SPK","?","$0.109062","?","$1,205","-12.68%","-3.07%","-17.17%","https://coinmarketcap.com/currencies/sparks/historical-data/?start=20000101&end=21000101",FALSE
"1497",1497,"SJCX
Storjcoin X","SJCX","?","$0.865141","?
*","$1,183","0.00%","4.35%","3.14%","https://coinmarketcap.com/currencies/storjcoin-x/historical-data/?start=20000101&end=21000101",FALSE
"1498",1498,"GDC
GrandCoin","GDC","?","$0.000396","?","$1,156","0.67%","35.48%","40.11%","https://coinmarketcap.com/currencies/grandcoin/historical-data/?start=20000101&end=21000101",FALSE
"1499",1499,"NOX
Nitro","NOX","?","$0.084740","?
*","$1,027","0.98%","-7.81%","-21.13%","https://coinmarketcap.com/currencies/nitro/historical-data/?start=20000101&end=21000101",FALSE
"1500",1500,"NAMO
NamoCoin","NAMO","?","$0.000297","?","$857","0.66%","-1.10%","8.86%","https://coinmarketcap.com/currencies/namocoin/historical-data/?start=20000101&end=21000101",FALSE
"1501",1501,"INDIA
India Coin","INDIA","?","$0.000692","?
*","$757","0.66%","15.90%","8.78%","https://coinmarketcap.com/currencies/india-coin/historical-data/?start=20000101&end=21000101",FALSE
"1502",1502,"ZENGOLD
ZenGold","ZENGOLD","?","$0.025308","?
*","$751","0.73%","-2.00%","-7.02%","https://coinmarketcap.com/currencies/zengold/historical-data/?start=20000101&end=21000101",FALSE
"1503",1503,"TLE
Tattoocoin (L...","TLE","?","$2.97","?
*","$680","0.66%","-17.61%","-27.63%","https://coinmarketcap.com/currencies/tattoocoin-limited/historical-data/?start=20000101&end=21000101",FALSE
"1504",1504,"TOP
TopCoin","TOP","?","$0.001681","?","$632","0.66%","15.15%","5.08%","https://coinmarketcap.com/currencies/topcoin/historical-data/?start=20000101&end=21000101",FALSE
"1505",1505,"NEOG
NEO GOLD","NEOG","?","$0.002868","?
*","$592","26.92%","5.23%","-8.66%","https://coinmarketcap.com/currencies/neo-gold/historical-data/?start=20000101&end=21000101",FALSE
"1506",1506,"SISA
SISA","SISA","?","$0.009891","?
*","$566","0.67%","1.60%","5.09%","https://coinmarketcap.com/currencies/sisa/historical-data/?start=20000101&end=21000101",FALSE
"1507",1507,"EREAL
eREAL","EREAL","?","$0.001893","?
*","$560","1.00%","?","233.62%","https://coinmarketcap.com/currencies/ereal/historical-data/?start=20000101&end=21000101",FALSE
"1508",1508,"FRN
Francs","FRN","?","$0.049335","?","$542","0.66%","-9.37%","9.79%","https://coinmarketcap.com/currencies/francs/historical-data/?start=20000101&end=21000101",FALSE
